499.925034073551,500.38532932975005,499.5068497593691,500.1379310283326,500.2103818645888,499.80765472443113,500.0193723899401,500.5527199744846,500.5262724167522,500.0400258924426,500.5164513498243,499.6809640015223,499.7021725199461,499.9045289669364,500.2337626325398,499.73029552462606,499.98958613311686,499.88308158514485,500.2839163002093,500.35533801220333,499.97595755495206,499.7302657797049,499.5947969558516,500.4074059966762,500.1245031325788,499.7409309741748,499.8266613972811,499.8498538298825,499.5271735396583,499.7169251821131,500.155047620432,500.13694652848864,500.236628603112,499.45386138327325,500.40340980649677,499.67201801871033,499.70949448484214,500.2867766973805,499.9963744005481,499.8884081568429,500.57267181508456,499.96811362348046,500.1396170539776,500.2716805150285,499.5955026278817,500.1288460971752,500.4022199253695,499.70669401746324,499.5975243371628,499.6739811168574,500.2143934851069,500.5812488231472,500.0195345694613,499.8674110766754,500.00946081816204,500.1028412495987,500.1334448406957,499.5875647629822,500.3605770068876,500.17508413918944,499.9985520839863,500.03638975344137,500.01758658025324,499.85209971017485,500.28106891452893,499.6343818499157,499.94225849984514,500.70980016975113,500.06302779048235,499.949481526726,499.9276625981722,499.6327708762675,500.0973384418261,499.69858697752716,499.5368825671472,499.54058914553406,499.80075586913244,499.87210819599244,500.1428167383972,500.2057314480625,500.200568514874,500.09726456078164,499.74082691863066,499.9867148273315,500.1023332373148,500.3442121377656,499.7515268828848,500.30012228682045,499.7855147696545,499.5737004176555,500.4883459469866,500.4639795753315,499.2981773540026,499.8021941256872,499.94901755786776,500.2772990497547,499.6609120083766,499.75198577431183,499.56411717984383,500.1386575405689
499.6692120868557,500.31446149401665,499.3822027233068,500.14184660346785,500.4715957399813,499.1654794833404,499.88731769996497,500.34612788895436,500.35114726629183,499.8732406991705,500.82820917529875,499.73423743396097,500.2207152120832,500.18128701940356,500.06647417656615,499.9544076448085,499.99562758354733,499.84776193777043,500.71851605524665,500.48921508713585,500.2613650033171,500.1800311576987,499.72824383421477,500.24382797117124,500.0884950476851,499.69051235235275,499.9747075336405,500.0253262387924,498.8416289853641,499.3510732036431,500.2779104601383,500.32508946266375,499.62664654165934,499.451417113598,500.3144371600954,500.04710061372384,500.4405965221508,500.44614309936316,500.2192672555012,500.1187669878233,501.1370061177208,499.7730765749014,500.14498309468286,500.36186022660473,499.6298383533544,500.702283250045,500.26846359896416,499.91789105373834,499.30501218470073,499.11602564108995,500.1943301653431,500.55357777739687,500.3557402282397,499.889821697263,499.5318120279448,499.84216941165096,500.4514008864798,499.4360911283224,500.1953130701819,500.39380603375645,500.06086028580825,500.07233519174207,500.27022296379886,499.4002792879759,500.59746780040035,499.86079867005367,499.9062605968429,500.4364338380511,499.6182987485693,500.06003908286965,499.62297011982383,499.78514887482453,499.67282054448896,499.7193997788528,499.3260815273095,499.94487387345924,499.4936227557665,499.8532366113103,499.5602218119381,500.18751105125125,499.6196054153806,499.8848823386179,499.4226945506711,499.9427262549574,499.9900400487506,500.0564076644007,499.8929550772544,500.3930455510263,499.8725591401982,499.14793312749464,500.805585381411,500.20055835904265,499.2964533951661,499.9053342693093,499.9769865919554,499.93816940383977,499.80829964398754,499.4307229827902,499.92903344119617,500.1186440430424
499.77464748146247,500.2506482986655,498.9283355897185,499.90413489524866,500.5111630348851,499.3633323998577,499.6820291248255,500.432312309969,500.9224600159575,499.94629968360596,501.0533908634069,500.02399380470473,499.98746329192426,500.32824200484436,499.629110092047,499.8029225859376,499.4696668756205,500.2326134443162,500.34063860728446,500.42838426145795,499.92800861167575,500.146484488936,499.95610808489863,500.0723162729721,499.7723866416285,499.5069460328694,500.01470682006163,499.92789038158224,499.5543166243176,499.0712329043663,499.9642584849107,500.3821656803117,499.6586791015414,499.2306745626953,500.11377584676904,500.02449154885153,500.9341672598791,500.81682130793934,500.52097525878867,500.2745866244328,501.2045566462687,499.6561669701625,499.7770065928588,500.726150117158,499.2772313790839,500.9483730867763,500.5260837938465,499.8569328158298,499.4639748476592,498.9566796195728,499.94768164688054,500.34609700229,500.51150572033646,500.23784703011665,499.45252772426977,499.6377366107176,500.34110612861065,499.4135839419341,500.32839256882414,500.37880128747065,500.39606974254167,500.44304725326447,500.2828518274988,499.5313001214386,500.40178288754623,499.690393737683,499.5810332874547,500.75046481687554,499.7643079579131,500.09213414439137,499.58267145474906,499.44217767619057,500.04956454801305,499.8081362300986,499.26362998386605,500.3640029000634,499.34777840507826,500.00961766511864,499.8579844605812,500.39592527756383,499.98678640933804,499.9684793661708,499.66194722906897,500.3361714886804,500.47369628586387,499.7425029360252,499.47096569321235,500.5709054955945,500.1656872710355,499.19164721428865,500.29910188426174,500.3548871456004,499.60659855630854,499.6102902101648,499.6887896295226,499.91422083625713,499.8131146422145,499.72491273616396,500.4913471835986,500.3146621855666
499.30331697452397,499.99135502090684,499.053131255536,500.07859817375413,500.4800637423399,499.2558681470967,499.74876818183094,500.6607010479063,500.79741804575167,499.8965252119072,501.45060688868455,499.63371668394313,499.6185214719608,500.45683035843643,499.91497748870245,499.95119581165494,499.32215720826343,500.4141051311615,500.3794997534136,500.442945839781,499.6636932309612,500.0090629383894,499.9745520219214,499.91580902805316,499.25867939825133,499.5701918643044,500.0869414702751,500.4133698813637,499.53425840093695,498.6363484590502,499.673017223061,500.55847025270003,499.54727481155373,499.54188566491194,500.04094486193594,500.2820503676579,501.47253844461954,500.2918496673432,500.56720619506274,500.0599380103011,501.43705445299406,499.6194640300345,499.65521204778025,500.7732490338025,499.14198644293316,501.0869648401482,500.54161469713625,500.00754377028363,499.7088542311309,499.2132476109182,499.9367763455176,500.60986631595006,500.44702717842364,500.4600537113105,499.72395195459353,500.0677601003767,499.9787953568707,499.20981984649416,500.09929454211476,500.4931956296387,500.4279493511066,499.94337365063905,499.8641610014704,499.6781929585347,500.51980252565147,499.7286158519574,499.78930310267975,501.0870783879495,499.9146813414942,500.0827185506268,499.4325561958511,499.12840944050185,500.5854346089331,499.3687737215563,499.0291002807458,499.87814896969013,499.88459997761197,499.62871965428053,500.13553528528104,500.3530087483548,499.76835445467896,499.8668497364713,499.4286264678092,500.4183654846311,500.8470917814228,499.5952492539576,499.95037498430844,500.8932411283607,500.387341581925,499.0385123927118,500.52524439085397,500.5084006310585,499.8004519330511,500.1136349398628,499.9631555899773,499.6908207463583,500.00865230307176,499.757478503557,500.41259610510724,500.0558567116053
499.11525793335574,499.51783953219814,499.2807450231119,499.6098252716758,500.45080233328844,498.7177278303872,500.27829975822874,500.9105390098841,500.65837181052495,499.53418415245926,501.6604009116914,499.4295143793253,500.17781501904733,500.1445436337228,499.8112698142072,499.8463945662406,499.0372677497529,499.92992033372064,500.51661967033255,500.67536089194056,499.6516473722995,499.8843456713156,500.3575562519628,500.5701179045926,499.6289055703047,499.58751204718334,499.9416941907956,500.8292476245988,499.986906692675,498.5176205662496,499.81500573833955,501.258005859802,499.8521895298435,499.05112724730577,500.2000433300391,500.21182485118675,501.65238185937073,500.47789251562887,500.2114660720165,499.67610164905096,501.12663027463566,499.843893467742,499.96532034884984,501.01972347456683,499.3237826716284,501.07725241375147,500.7030949672907,499.664883798513,499.18902869139947,499.341802586528,500.2302842345458,500.13873683630027,500.02941647325866,500.71677865007274,499.62082740829896,499.8282361462673,499.8747554070367,498.88337827754265,500.3397186928296,500.0145712897201,500.4036923693927,499.972259055948,499.46237282748507,499.82005591151244,500.56219411110334,499.3493454211067,499.9377691228234,500.63450243797564,499.5652000446663,499.9810230913487,499.59159052678524,499.4128900871293,499.7733640434762,499.1592285881827,498.7190898630328,500.2745833023701,500.1070486630018,499.6986710304153,499.9340067213382,500.19622006633097,499.5354358255055,500.40387401375204,499.3361101906527,500.5155292870961,500.8852403140447,499.90126518993753,499.6413105388612,501.1764190285929,500.866558263829,499.1489830836668,500.0048292870711,500.6406891764249,500.26059829414055,500.0322560474024,499.8716637003499,499.8758664396099,500.0472064141902,499.4034218356142,500.5738596490474,500.4918559331322
498.70020549666685,499.4525789597067,499.02295036726696,499.1620439918412,500.3354173881771,498.4442980735089,500.723122394218,501.0930335553542,500.3215574594188,499.6061042544273,501.15856066619887,499.1377911625659,500.33277005865864,499.9109536200992,499.5369429259493,500.3345131849152,498.8894083757124,500.20496063028276,500.3390535697785,501.1119489067897,499.9921048645626,499.91098426128883,500.0806840435696,500.72338420622344,500.25104755483903,499.569171762901,499.8142192427641,501.117262151784,499.74741426313335,498.2825136785852,499.5975128462671,501.26499451351856,499.8260048086899,499.1010159651938,499.75508819632,500.50647174467315,501.57928825237485,500.48357403119434,499.692219910173,499.49843943078116,501.4317466097505,500.0696941824579,500.231480483893,501.0312806293988,499.23191387868326,500.85170852513056,500.27719255379867,500.13552937035865,499.15432988002755,499.30770840404983,500.79155101029824,500.26356037620104,499.9080116549656,500.73290578008044,499.6679086304913,499.7293429093294,500.2333611061121,499.049380894471,500.07765862532017,500.0315947926806,500.25452791273307,499.2974295001296,499.67613356347806,500.21703422614337,500.76819905663046,498.91261792589734,499.86719200376194,500.9812660379513,499.0096305389647,500.0938268756995,499.47440200417697,500.0547983126034,499.62640240765523,499.2205669316624,498.7314961333275,499.93714777083625,500.1915711551448,498.93503383612557,499.69401295647583,499.97748449567024,499.3992908224068,500.2370942976529,499.6400680323328,500.1105864051576,501.3811768410303,500.1665261072446,499.9045369641461,501.37977265420164,501.0510306819154,499.42039055245067,499.6130968031971,501.1823439168131,500.4355209503757,500.24984233234545,499.64220046789217,500.11278101454747,499.85567814633816,499.5798466404024,500.77016554935597,500.596963173059
498.7254054437658,499.14758984568675,499.33031992562127,498.0813659247411,500.7390990582358,498.3785340312391,500.52212899185963,501.19551515941436,500.4736257505611,499.53390643124885,501.43160513304144,498.5792809941328,500.5308745475,500.0615293399526,499.283106973318,500.62243148252827,499.0334558339287,500.49991747516253,500.1246359923805,501.0896654040987,500.2909947942343,499.85889644732504,500.2414729606374,500.6709072213382,500.5436188078102,499.1837334051214,499.70660321892626,501.25420338684063,500.0417120281135,498.08470432067304,499.8578138673107,500.8637484781697,499.8787636305699,499.46765913754433,499.58280457283786,500.4841325900216,501.14391050058975,500.5403960069603,499.35903187109363,499.247172587455,501.54895514138514,500.37452681116434,500.4968750637521,500.5394301241733,499.37387112804055,500.2624791664288,500.73618141252786,500.34790126358826,498.9351930574436,499.12828803202007,500.5741197419426,500.1564476536662,499.84025852184664,500.7682340757941,499.9566903929489,499.68452557734594,500.4613776090979,499.1342205802617,500.20684297697426,499.67770832459655,500.09525187483837,499.0148942233776,499.8806782738483,500.3688366350956,501.2161482975933,499.0789934954953,499.670439627457,500.6491812491707,499.1904790197196,499.64743430825786,499.66042702397385,500.2003627002671,498.97058552709336,499.44522783783606,498.65755110674104,499.8939346799251,500.21061823000275,499.1923351781804,499.90692542846693,500.25608843896606,499.48159562077393,500.4071815823785,499.0653715943963,500.39737587835094,501.5162397256322,500.11532513570046,500.4650563450511,501.0765886854813,501.35064573402934,499.68009898381996,499.8301174159888,501.213394829277,500.24255368092025,499.86202262354215,500.0277752150846,500.0047302029725,500.08999653128296,499.3559089567442,501.10405667235386,500.12543935217855
498.55580425421584,499.1239865042454,499.55150796502835,497.5250908188441,501.25037993219763,498.43939108501644,500.2505918803352,501.4038286726326,500.49321083088495,499.3674243980544,501.6813471762934,499.1938619488307,500.87806957233795,499.84242814716555,499.23530631910194,501.00943663350535,498.87315314716795,500.50349256851536,499.77593558359337,500.58130327752366,500.2405642952368,499.7754849564022,500.3443007392554,500.5317033201616,500.8943944581015,499.456656329315,499.6599276646623,501.0659396568242,499.97378572241223,498.06061346303187,499.7054571152772,500.5218536690948,499.1745841236265,498.9610366454558,499.6008657609553,500.8268667796375,501.27580940986803,500.4194739588512,499.09485682644805,499.10393432912906,501.07319238771504,500.0650352612982,500.33801864490346,500.885876755059,499.9557622370866,500.16557311822424,500.66913389887,500.5129432238081,498.9753820660042,499.18274122245504,500.4238639814786,499.87884020400816,499.80342971559617,501.0907412734377,500.33605152100534,499.5762626038026,500.2844338458947,498.7140816363615,499.97922422545304,499.98175361682166,500.01904624729343,498.9943048393979,499.60217117788085,499.9407376365884,500.925200605319,499.3279606630197,499.40155025008596,500.6313467317931,499.25383322505223,499.65477872770066,499.31316153775526,500.19115644009,499.2385361384342,499.78603016173645,498.8314163192685,499.6972414567698,500.54194653091093,499.3176250749348,500.0543047217621,499.66726149199656,499.4008238264872,500.33526516623704,499.05616875161996,500.5378235683482,501.1795705682732,500.49119895030975,500.65161952579206,500.774952826824,501.7566755987686,499.8019007218296,499.89961569696345,500.91891380487743,500.35316426835243,500.12066768248025,499.9613626515382,500.2107279227401,500.1619368359589,499.60771936703696,501.03175143795755,500.20163041164534
498.4668712183578,499.2381170249498,499.7756954630009,497.3653595589845,501.1133441604039,498.5580037639245,500.3397984903254,501.57835396133413,500.1598142770666,498.9431235890451,501.5120766790822,499.1626127162695,500.66186417614176,500.01738183446304,499.2069638273752,500.7550327142305,498.3405435352532,500.28932422831394,499.14364642325717,500.5902618597905,499.86988937976105,499.8297471600509,500.41975662639277,501.07434931451223,501.7703201571478,499.46532103794465,499.8501204958608,500.68955928557926,499.5945824302883,497.5840739945786,500.0115814185012,500.65565294780686,499.79413842587627,498.4391978553266,499.98801463480567,501.42095258092183,501.7436585644532,499.70496089214845,498.6985839199808,499.1045144058851,500.6642532308433,499.80822601739067,499.9186581745699,500.92481088362274,500.1117374651007,500.1445291944336,500.9454238357909,500.64542806334475,498.59790822516885,499.0526619902552,500.46576201703283,499.932514057062,500.4565431780054,501.13511248059575,500.377445257478,499.4551710076846,500.2807689408873,498.9807818348993,500.3230301276706,500.12504034581593,499.9497386228475,499.4157814144945,499.9599985221504,500.30877012890176,500.92727593469255,499.68348155784946,499.4123681196472,500.8825332311179,498.8430176824789,499.5865985063511,499.5306746399997,499.7882173690415,499.3217399066274,499.40615657775606,498.25820875329146,499.7606306467663,500.60696083215987,499.68968357530235,500.25690142224704,499.9359684189097,498.9486791124505,500.09999552817305,499.10307181514025,500.5672080974269,501.5489252030184,500.4203213706093,500.4789101109059,500.83048029593414,501.7503651874639,499.5110465018849,500.3630687517651,501.1354048499476,500.6142865708518,499.7266997763116,499.9986816847238,500.77207058106757,500.06269080556865,499.5756027108677,501.331965350506,500.6000132878263
498.05409640314497,499.6079487015277,499.4807032123318,497.71805872504507,501.3768530801938,498.5050727624163,500.29018769983156,501.77779545761416,499.9547941854025,499.0745612219055,501.8814646063154,499.1572073910192,500.65873583342443,499.9987130967253,499.4046403169029,501.1643883359137,498.3671534972261,500.11563130559335,499.04285615036827,500.3965811824154,500.4035812796732,499.56330123207283,500.6632396118045,500.4397815465158,501.63999499438864,498.9419662538824,499.69663887707094,500.9644177507822,499.9014142436633,497.82347525547686,500.3440116512406,500.41562152294114,500.0963774937247,498.50103336314504,500.1481374893468,501.94579608771414,501.79650771963077,499.3790715363351,498.36959339668323,499.4286577060045,500.30330901238983,499.4319985341917,500.5488641589604,500.73213572031943,499.7338869841242,500.3417483735123,501.0799711560687,500.7283664791044,498.5451057604884,499.0400539547159,500.51630524894443,499.75782910739053,500.87058894524927,501.2615648292813,500.5119084263904,499.3589133047509,500.3260944365826,498.5004393425663,500.348380730746,500.242212543176,499.80083948314274,499.2540226310909,499.79833166157874,500.39205628155,500.70845011656655,500.07723379740634,499.5770967862409,500.99178296094846,498.84852342293846,499.80456161729796,499.3354814938388,499.88060989911475,499.2825815049225,499.0903206403398,498.28682701718986,500.21831605865054,500.4552156024473,499.1583109572045,500.4718871749966,499.4404165605579,499.06600294116686,499.8328044891665,499.003028982697,500.38537327528957,501.54448533702805,500.8747250779591,500.761379226422,501.2176541633114,501.67394474328654,499.28083958607755,499.66005577910636,500.7594196279054,500.46036354153495,499.3615566120069,500.1592434683471,500.8798936376411,499.8926241861604,499.28810912266823,501.91065853812506,501.1068308102302
